,News Account,News Text,News Created Date,News id,News Account id,Retweet Count,Like Count,Followers Count,News Compound,News Positive,News Neutral,News Negative,News Tweets Ago
390,@ABC,"""One night of airstrikes is no substitute for a coherent strategy.""

Lawmakers take to Twitter to react to strikes on Syria: ",Apr 14,984988254666657793,28785486,171,387,13926300,-0.5719,0.0,0.81,0.19,391
391,@ABC,NEW: French release video showing fighter jets taking off to execute strikes against Syria. ,Apr 14,984987817129496577,28785486,1108,1738,13926300,-0.2263,0.088,0.773,0.138,392
392,@ABC,"LATEST: Strikes targeted scientific research described as center for development, production and testing of chemical weapons; site of Syria's primary sarin production facility; and chemical weapons storage facility, Pentagon says. ",Apr 14,984986302490832897,28785486,248,297,13926300,-0.8074,0.0,0.771,0.229,393
393,@ABC,MORE: Defense Sec. Mattis says Pentagon will brief at 9:00 a.m. ET Saturday morning. ,Apr 14,984985259044409347,28785486,122,144,13926300,0.3666,0.144,0.856,0.0,394
394,@ABC,"RT @ABCPolitics: Sen. Chuck Schumer says limited strikes ""appropriate,"" but adds ""the administration has to be careful about not getting us…",Apr 14,984985228350558208,28785486,82,0,13926300,-0.0772,0.082,0.779,0.139,395
395,@ABC,"PHOTO: Sky over Damascus, Syria, lights up as surface-to-air missile streaks through the air. ",Apr 14,984985011916103680,28785486,1275,1363,13926300,0.0,0.0,1.0,0.0,396
396,@ABC,"JUST IN: Russian Ambassador to U.S. on Syria strikes: ""The worst apprehensions have come true...We warned that such actions will not be left without consequences.""

""The U.S.—the possessor of the biggest arsenal of chemical weapons – has no moral right to blame other countries."" ",Apr 14,984981901713735688,28785486,1803,1315,13926300,-0.9442,0.0,0.672,0.328,397
397,@ABC,"NEW: Defense Sec. Mattis: ""Based on recent experience, we fully expect a significant disinformation campaign over the coming days by those who have aligned themselves with the Assad regime."" ",Apr 14,984981203794083841,28785486,189,247,13926300,0.3774,0.113,0.887,0.0,398
398,@ABC,"NEW VIDEO: Smoke seen rising over Damascus, Syria, after strikes launched against chemical weapons targets. ",Apr 14,984980811639336961,28785486,419,384,13926300,-0.5994,0.072,0.67,0.258,399
399,@ABC,"Sen. Tim Kaine: ""Trump’s decision to launch airstrikes against Syria without Congress’s approval is illegal."" ",Apr 14,984980322071859200,28785486,786,1290,13926300,-0.3724,0.0,0.862,0.138,400
400,@ABC,"RT @ABCPolitics: Defense Sec. Mattis: ""We used a little over double the number of weapons this year than we used last year...We were very p…",Apr 14,984979783946731520,28785486,79,0,13926300,-0.2732,0.105,0.787,0.109,401
401,@ABC,"Defense Sec. Mattis: ""Right now, this is a one-time shot, and I believe it has sent a very strong message to dissuade [Assad], to deter him from doing this again."" ",Apr 14,984978984277393409,28785486,216,202,13926300,0.624,0.159,0.841,0.0,402
402,@ABC,"Fighter jets were seen taking off from a British Royal Air Force base in Cyprus ahead of Pres. Trump’s announcement that the U.S., France and Britain launched military strikes in Syria. ",Apr 14,984978623127064576,28785486,940,1852,13926300,-0.1027,0.09,0.838,0.072,403
403,@ABC,"NEW: Defense Sec. Mattis: ""Right now, we have no additional attacks planned."" ",Apr 14,984978025191124992,28785486,116,105,13926300,-0.5574,0.085,0.625,0.29,404
404,@ABC,"LATEST: Gen. Dunford: Strikes were done without coordination with Russia, and Russia was not pre-notified.

""We specifically identified these targets to mitigate the risk of Russian forces being involved."" ",Apr 14,984977614853980160,28785486,184,172,13926300,-0.5574,0.0,0.863,0.137,405
405,@ABC,"NEW: Gen. Dunford: ""The targets that were struck and destroyed were specifically associated with the Syrian regime's chemical weapons program. We also selected targets that would minimize the risk to innocent civilians."" ",Apr 14,984976915575390208,28785486,312,363,13926300,-0.7783,0.058,0.697,0.245,406
406,@ABC,"NEW: @NancyPelosi: ""The President must come to Congress and secure an Authorization for Use of Military Force by proposing a comprehensive strategy with clear objectives that keep our military safe and avoid collateral damage to innocent civilians."" ",Apr 14,984976392273252353,28785486,190,290,13926300,0.7096,0.253,0.637,0.111,407
407,@ABC,"BREAKING: ""The United States assesses with confidence that the Syrian regime used chemical weapons in the eastern Damascus suburb of Duma on April 7, 2018, killing dozens of men, women, and children, and severely injuring hundreds more,” White House says. ",Apr 14,984976313718108160,28785486,134,129,13926300,-0.6369,0.114,0.693,0.193,408
408,@ABC,"Defense Sec. Mattis: ""These strikes are directed at the Syrian regime. In conducting these strikes, we have gone to great lengths to avoid civilian and foreign casualties."" ",Apr 14,984975919805743104,28785486,190,260,13926300,-0.1531,0.152,0.652,0.196,409
409,@ABC,"Defense Sec. Mattis: ""Clearly, the Assad regime did not get the message last year. This time, our allies and we have struck harder."" ",Apr 14,984975457618505728,28785486,806,2229,13926300,-0.128,0.057,0.868,0.075,410
410,@ABC,LIVE NOW: Defense Secretary Mattis and General Dunford brief on Syria strikes. ,Apr 14,984974881661038593,28785486,596,739,13926300,-0.25,0.1,0.733,0.167,411
411,@ABC,"Pres. Trump: ""Tonight I ask all Americans to say a prayer for our noble warriors, and our allies, as they carry out their missions.""

""We pray that God will bring comfort to those suffering in Syria."" ",Apr 14,984974544107646977,28785486,231,451,13926300,0.7003,0.225,0.705,0.07,412
412,@ABC,"WATCH LIVE: @ABC News continuing coverage as the U.S., British and French military strike Syria. ",Apr 14,984973240060833792,28785486,321,294,13926300,-0.128,0.0,0.914,0.086,413
413,@ABC,".@MarthaRaddatz: Target list seems ""a much bigger statement than last year, but not as big as some people in the administration probably wanted."" ",Apr 14,984973225565147136,28785486,48,61,13926300,0.0,0.0,1.0,0.0,414
414,@ABC,"The Interior Department is increasing fees at the most popular national parks to $35 per vehicle, backing down from an earlier plan that would have forced visitors to pay $70. ",Apr 14,984972277233147909,28785486,48,76,13926300,-0.0534,0.115,0.765,0.12,415
415,@ABC,Facebook says it will stop spending money to fight a proposed California ballot initiative aimed at giving consumers more control over their data. ,Apr 14,984972275492507648,28785486,39,75,13926300,-0.34,0.085,0.745,0.17,416
416,@ABC,"NEW: Counterterror officers deployed in and around New York City ""out of an abundance of caution"" amid Syria airstrikes, NYPD says. 

""There is no nexus to New York City, nor are there any credible threats to New York City, at this time."" ",Apr 14,984970951006793728,28785486,402,293,13926300,-0.6124,0.0,0.894,0.106,417
417,@ABC,"Precision strikes on chemical weapons targets in Syria bring into focus the players involved in the conflict—from Syria and the United Staes, to Russia, Iran and Israel. ",Apr 14,984970318191169539,28785486,149,160,13926300,-0.3818,0.082,0.76,0.158,418
418,@ABC,"JUST IN: French Pres. Macron orders strikes ""limited to the Syrian regime's capabilities to produce and use chemical weapons."" 

""We cannot tolerate the normalisation of the use of chemical weapons,"" he says. ",Apr 14,984969696989536257,28785486,622,1169,13926300,-0.5267,0.0,0.879,0.121,419
419,@ABC,EU calls on Facebook CEO Mark Zuckerberg to testify about the widening data privacy scandal at his company. ,Apr 14,984966743130066944,28785486,42,99,13926300,-0.4404,0.0,0.868,0.132,420
420,@ABC,COMING UP for our West Coast audience: Special edition of @ABCWorldNews with @DavidMuir anchoring from Beirut. ,Apr 14,984965868592488448,28785486,51,89,13926300,0.4019,0.137,0.863,0.0,421
421,@ABC,"JUST IN: British Prime Minister May authorizes strikes against Syria: ""The fact of this attack should surprise no-one.""

""There is no practicable alternative to the use of force to degrade and deter the use of chemical weapons by the Syrian Regime."" ",Apr 14,984964840417619974,28785486,380,320,13926300,-0.9006,0.039,0.695,0.265,422
422,@ABC,"Pres. Trump: ""The nations of Britain, France and the United States of America have marshaled their righteous power against barbarism and brutality."" ",Apr 14,984964291227987968,28785486,144,199,13926300,0.4215,0.109,0.891,0.0,423
423,@ABC,"Pres. Trump: ""Americans have no illusions. We cannot purge the world of evil or act anywhere there is tyranny. No amount of American blood or treasure can produce lasting peace and security in the Middle East. It's a troubled place. We will try to make it better."" ",Apr 14,984964002194362368,28785486,120,190,13926300,-0.5719,0.135,0.668,0.197,424
424,@ABC,"Pres. Trump: ""To Iran and to Russia, I ask: What kind of a nation wants to be associated with the mass murderer of innocent men, women and children?"" ",Apr 14,984963872829399040,28785486,192,296,13926300,-0.4939,0.073,0.788,0.139,425
425,@ABC,"Pres. Trump: ""America does not seek an indefinite presence in Syria...We look forward to the day when we can bring our warriors home."" ",Apr 14,984963184418312192,28785486,90,134,13926300,0.0,0.0,1.0,0.0,426
426,@ABC,"RT @ABCPolitics: Pres. Trump: ""Hopefully someday we'll get along with Russia, and maybe even Iran. But maybe not. I will say this: the Unit…",Apr 14,984962606061453314,28785486,65,0,13926300,0.4019,0.109,0.891,0.0,427
427,@ABC,"Pres. Trump: Putin promised to guarantee elimination of Syria's chemical weapons.

""Assad's recent attack and today's response are the direct result of Russia's failure to keep that promise. Russia must decide if it will continue down this dark path."" ",Apr 14,984962381112627200,28785486,207,212,13926300,-0.5423,0.133,0.685,0.182,428
428,@ABC,"BREAKING: President Trump has ordered ""precision strikes on targets associated with the chemical weapons capabilities of Syrian dictator Bashar al-Assad."" ",Apr 14,984961895919648768,28785486,340,319,13926300,-0.6597,0.0,0.787,0.213,429
429,@ABC,"JUST IN: Pres. Trump: ""To Iran and to Russia, I ask: What kind of a nation wants to be associated with the mass murder of innocent men, women and children?"" ",Apr 14,984961624904798208,28785486,183,259,13926300,-0.5106,0.068,0.798,0.134,430
430,@ABC,"BREAKING: Pres. Trump: ""We are prepared to sustain this response until the Syrian regime stops its use of prohibited chemical agents.” ",Apr 14,984961257370542087,28785486,203,181,13926300,0.0772,0.078,0.857,0.065,431
431,@ABC,"Pres. Trump: ""The purpose of our actions tonight is to establish a strong deterrent against the production, spread and use of chemical weapons."" ",Apr 14,984960941833015296,28785486,150,125,13926300,0.5106,0.125,0.875,0.0,432
432,@ABC,"BREAKING: Pres. Trump orders strikes on Syrian targets following last week's suspected chemical weapons attack in Douma, Syria. ",Apr 14,984960322829275136,28785486,1077,1100,13926300,-0.8555,0.0,0.591,0.409,433
433,@ABC,BREAKING: @ABC NEWS SPECIAL REPORT: Pres. Trump to address the nation from the White House. ,Apr 14,984959736641662977,28785486,448,449,13926300,0.5319,0.186,0.814,0.0,434
434,@ABC,"Cosby accuser Andrea Constand testifies at retrial: ""I couldn't fight him off."" ",Apr 14,984959166191144960,28785486,17,28,13926300,0.2924,0.144,0.856,0.0,435
435,@ABC,"This engineer always wanted to ride inside a giant robot, just like his favorite anime series. So he built one of his very own! ",Apr 14,984951071574552577,28785486,100,252,13926300,0.6996,0.201,0.799,0.0,436
436,@ABC,California police finally stop driver of stolen car after crazy 90-minute chase. ,Apr 14,984947438686490629,28785486,33,110,13926300,-0.7783,0.0,0.585,0.415,437
437,@ABC,Russian court bans Telegram after encrypted messaging app didn't grant government access. ,Apr 13,984930758535114754,28785486,50,69,13926300,-0.2755,0.0,0.86,0.14,438
438,@ABC,"Richard Wahl only bought a Mega Millions ticket twice in his life.

That second time, he hit the jackpot. ",Apr 13,984930009897996290,28785486,27,198,13926300,0.0,0.0,1.0,0.0,439
439,@ABC,Prince Harry and Meghan Markle name photographer who will document their upcoming wedding. ,Apr 13,984925201560416257,28785486,33,187,13926300,0.0,0.0,1.0,0.0,440
440,@ABC,"Prince William, Prince Harry put more of Princess Diana's famous clothes on display at Kensington Palace. ",Apr 13,984924972287217664,28785486,36,241,13926300,0.0,0.0,1.0,0.0,441
441,@ABC,"NYC tourist robbed at knifepoint of ""Make America Great Again"" hat. ",Apr 13,984924721170014211,28785486,65,117,13926300,0.6249,0.255,0.745,0.0,442
442,@ABC,"Janet Jackson announces worldwide open call auditions for dancers: ""I want to see it all."" ",Apr 13,984923459062059014,28785486,332,666,13926300,0.0772,0.075,0.925,0.0,443
443,@ABC,"New York gubernatorial candidate Cynthia Nixon encourages Democratic Party’s progressive wing not to “settle,"" in echo of battle seen in party’s primary contests across the country. ",Apr 13,984922955166703621,28785486,21,94,13926300,0.0772,0.092,0.825,0.083,444
444,@ABC,Prince Philip waves as he leaves London hospital after 10-day stay following his hip replacement surgery. ,Apr 13,984922438382350337,28785486,32,174,13926300,0.0,0.0,1.0,0.0,445
445,@ABC,"NEW: Federal judge grants petition for Pres. Trump to intervene in Michael Cohen motion seeking to limit prosecutors’ ability to review material seized in raids of Cohen’s home and office earlier this week.
",Apr 13,984919824383008768,28785486,1108,1763,13926300,0.4939,0.113,0.887,0.0,446
446,@ABC,"NEW: Andrew McCabe attorney says they are considering filing lawsuits against Pres. Trump, senior administration officials alleging ""wrongful termination, defamation, Constitutional violations and more.""

""This is just the beginning."" ",Apr 13,984917938695278592,28785486,947,2305,13926300,-0.6124,0.0,0.853,0.147,447
447,@ABC,"Daniel Craig teams up with Christie's to sell his 2014 bespoke Aston Martin Vanquish, with all proceeds going to a nonprofit. ",Apr 13,984914459184500736,28785486,53,199,13926300,0.0,0.0,1.0,0.0,448
448,@ABC,NEW: Three top House Republicans call on Deputy Attorney General Rod Rosenstein to turn over James Comey memos detailing conversations with President Trump. ,Apr 13,984907466726133760,28785486,145,182,13926300,0.2023,0.07,0.93,0.0,449
449,@ABC,RT @ABCPolitics: NEW: RNC Deputy Finance Chairman Elliott Broidy resigns amid report on payment to ex-model. ,Apr 13,984906918811578368,28785486,80,0,13926300,-0.3182,0.0,0.874,0.126,450
450,@ABC,What we know about trapped teen's mysterious death inside a van after his two calls to 911. ,Apr 13,984905439602241541,28785486,24,52,13926300,-0.8074,0.0,0.687,0.313,451
451,@ABC,Belongings found from family whose car plunged off highway into California river. ,Apr 13,984902571310632961,28785486,22,46,13926300,0.0,0.0,1.0,0.0,452
452,@ABC,"MORE: Pres. Trump, Michael Cohen spoke Friday as feds look into seized recordings, sources tell @ABC. ",Apr 13,984900632950820864,28785486,87,156,13926300,0.0,0.0,1.0,0.0,453
453,@ABC,"JUST IN: Federal agents who raided Michael Cohen’s home, office and hotel room this week seized recordings, sources tell ABC News. ",Apr 13,984897553748590592,28785486,472,1467,13926300,0.0,0.0,1.0,0.0,454
454,@ABC,"RT @ABCWorldNews: TUNE IN to a special #WorldNewsTonight this evening as @DavidMuir anchors live from Beirut, Lebanon: ",Apr 13,984896667932594177,28785486,37,0,13926300,0.4019,0.144,0.856,0.0,455
455,@ABC,Prosecutor pleading for help in identifying baby girl found dead in suitcase near train tracks. ,Apr 13,984894394330439680,28785486,36,53,13926300,-0.3818,0.123,0.682,0.195,456
456,@ABC,"RT @ABCPolitics: State Dept. spokesperson Heather Nauert: ""We know that this was a chemical weapon that was used in Syria. The exact kind o…",Apr 13,984891097213231104,28785486,28,0,13926300,0.296,0.128,0.789,0.083,457
457,@ABC,"Former TV producer arrested for allegedly drugging, killing sister in garage fire three years ago; police say she staged the crime as an accident. ",Apr 13,984888263684116482,28785486,57,55,13926300,-0.9477,0.0,0.56,0.44,458
458,@ABC,"In raid on Trump lawyer Michael Cohen, federal agents sought records from deals related to alleged affairs, media organizations and 2016 presidential campaign, sources tell @ABC. ",Apr 13,984883946210103297,28785486,54,81,13926300,0.0,0.0,1.0,0.0,459
459,@ABC,Democrats and several prominent Republicans renew calls for legislation to protect the ongoing investigation into allegations of collusion between Russia and the Trump campaign. ,Apr 13,984882683233931268,28785486,88,219,13926300,0.5994,0.17,0.83,0.0,460
460,@ABC,Child's body found week after family's car plunged into Northern California river. ,Apr 13,984880276680699904,28785486,32,45,13926300,0.0,0.0,1.0,0.0,461
461,@ABC,"NEW: Pres. Trump says inspector general's report on Andrew McCabe shows the former FBI deputy director ""LIED!""

""McCabe was totally controlled by Comey - McCabe is Comey!!"" ",Apr 13,984878769528819712,28785486,66,113,13926300,0.0,0.0,1.0,0.0,462
462,@ABC,"Mystery Mega Millions winner claims $533 million jackpot: ""It's life-changing money."" ",Apr 13,984875453285634048,28785486,36,139,13926300,0.5859,0.241,0.759,0.0,463
463,@ABC,"Press Sec. Sanders says Pres. Trump ""has a great deal of respect for the rule of the law,"" but ""he calls out things that he finds problematic or concerning."" ",Apr 13,984875427113021440,28785486,40,101,13926300,-0.0644,0.13,0.762,0.109,464
464,@ABC,"“President Bush is very pleased for Scooter and his family,"" former President George W. Bush spokesperson says. ",Apr 13,984874134785150977,28785486,21,24,13926300,0.4927,0.151,0.849,0.0,465
465,@ABC,"Asked whether Pres. Trump is still associated with Michael Cohen, @PressSec says Pres. Trump ""has worked with him as a personal attorney. Beyond that I don't have anything else to add about the relationship."" ",Apr 13,984872816796303366,28785486,40,52,13926300,0.0,0.0,1.0,0.0,466
466,@ABC,"RT @ABCPolitics: .@PressSec says Scooter Libby pardon was ""not at all"" a signal about Mueller probe. 

""One thing has nothing to do with th…",Apr 13,984871440418734082,28785486,17,0,13926300,0.3182,0.095,0.905,0.0,467
467,@ABC,Senate confirms former coal lobbyist for number two position at the Environmental Protection Agency. ,Apr 13,984870856215187456,28785486,33,34,13926300,0.0772,0.08,0.92,0.0,468
468,@ABC,".@CeciliaVega: ""Is the president going to fire Rod Rosenstein?""

""I don't have any announcements at this time,"" Press Sec. Sanders says. ""The president's voiced some frustrations, but beyond that I don't have anything to add."" ",Apr 13,984870811415674880,28785486,24,48,13926300,-0.4019,0.0,0.902,0.098,469
469,@ABC,"JUST IN: Press Sec. Sanders tells @CeciliaVega: James Comey ""will be forever known as a disgraced partisan hack.""

""One of the president's greatest achievements will go down as firing James Comey."" ",Apr 13,984870158261878786,28785486,124,309,13926300,-0.0516,0.109,0.751,0.14,470
470,@ABC,"“War is not a reality television show.”

House Democrats blast Pres. Trump for publicly telegraphing the potential use of military force on social media: ""He doesn't know how to govern...He just spouts at the mouth like a drunkard."" ",Apr 13,984869707957325824,28785486,596,1501,13926300,0.3612,0.063,0.937,0.0,471
471,@ABC,LIVE: Daily White House press briefing with Press Sec. Sanders. ,Apr 13,984869210890342405,28785486,18,33,13926300,0.0,0.0,1.0,0.0,472
472,@ABC,MORE: Trump lawyer Michael Cohen under criminal investigation. ,Apr 13,984867173997993990,28785486,162,444,13926300,-0.5267,0.0,0.726,0.274,473
473,@ABC,JUST IN: Federal prosecutors say Trump attorney Michael Cohen is under criminal investigation focused on his personal business dealings; the investigation is independent of the Mueller probe.,Apr 13,984865901555126272,28785486,702,1526,13926300,-0.2023,0.084,0.806,0.11,474
474,@ABC,"Four month old baby polar bear Nanook explores her surroundings for the first time at the Gelsenkirchen Zoo, under the watchful eye of her mother. ",Apr 13,984863854977888256,28785486,181,757,13926300,0.0,0.0,1.0,0.0,475
475,@ABC,"NEW: Dick Cheney on Scooter Libby: ""He is innocent, and he and his family have suffered for years because of his wrongful conviction. I am grateful today that President Trump righted this wrong by issuing a full pardon to Scooter."" ",Apr 13,984860589183918080,28785486,37,69,13926300,-0.5307,0.149,0.656,0.195,476
476,@ABC,"The oldest living gorilla enjoys a birthday cake as he turns 61 years old at the Berlin Zoo, where he was raised from a two-year-old baby. Happy birthday, Fatou! ",Apr 13,984859532240277504,28785486,4364,16898,13926300,0.807,0.213,0.787,0.0,477
477,@ABC,"NEW: Sen. Cory Gardner lifts hold on DOJ nominees after saying he ""received a commitment"" from Pres. Trump that rescission of Obama-era guidance on state marijuana laws ""will not impact Colorado’s legal marijuana industry."" ",Apr 13,984853573270941697,28785486,47,59,13926300,0.3027,0.07,0.893,0.037,478
478,@ABC,"Colombia-based security firm develops bulletproof backpacks for children.

The backpacks are designed to look like any other back-to-school gear, but are built to withstand the impact of a bullet. ",Apr 13,984852305991348224,28785486,210,336,13926300,0.3506,0.11,0.89,0.0,479
479,@ABC,Several 911 callers reported spotting a tiger in Manhattan. The animal that police safely caught turned out to be a large raccoon. ,Apr 13,984848024882106369,28785486,175,462,13926300,0.4939,0.132,0.868,0.0,480
480,@ABC,Pres. Trump issues full pardon to former Cheney chief of staff Scooter Libby. ,Apr 13,984846905359437824,28785486,42,86,13926300,0.3182,0.141,0.859,0.0,481
481,@ABC,MORE: Libby was convicted in 2007 of lying to the FBI and obstruction of justice in the investigation into the leak of the identity of Valerie Plame. ,Apr 13,984844324801269761,28785486,52,47,13926300,-0.34,0.097,0.739,0.165,482
482,@ABC,"JUST IN: Pres. Trump grants full pardon to Scooter Libby, former chief of staff to Vice President Dick Cheney.

""For years I have heard that he has been treated unfairly,"" the president said. ""Hopefully, this full pardon will help rectify a very sad portion of his life.” ",Apr 13,984843659911876609,28785486,151,199,13926300,0.1298,0.165,0.716,0.12,483
483,@ABC,Will Ferrell released from hospital after SUV limousine he was riding in was involved in accident on California freeway. ,Apr 13,984843051968458753,28785486,64,171,13926300,-0.4404,0.052,0.815,0.133,484
484,@ABC,THIS WEEK IN PICTURES: 11 of the most incredible photographs from the past seven days. ,Apr 13,984838809530617857,28785486,70,138,13926300,0.0,0.0,1.0,0.0,485
485,@ABC,JUST IN: Democrats renew push for records of controversial Kushner loans. ,Apr 13,984830446772064258,28785486,410,1443,13926300,-0.2023,0.0,0.87,0.13,486
486,@ABC,"UN Amb. Nikki Haley: ""Did a chemical weapons attack happen? Yes... There is proof that this happened."" ",Apr 13,984829530111127552,28785486,110,215,13926300,-0.7184,0.0,0.727,0.273,487
487,@ABC,"UN Secretary General says Syria represents ""the most serious threat to international peace and security.""

""For eight long years the people of Syria have endured suffering... there is no military solution to the conflict."" ",Apr 13,984828684535246848,28785486,88,132,13926300,-0.1708,0.131,0.7,0.169,488
488,@ABC,"Former FBI Dir. James Comey likens Donald Trump's months-long effort to secure his loyalty to behavior of a mafia boss.

“The demand was like Sammy the Bull’s Cosa Nostra induction ceremony,"" he writes in new book. ",Apr 13,984828346709225472,28785486,64,155,13926300,0.7845,0.196,0.769,0.035,489
489,@ABC,"Bill Cosby accuser admits on the witness stand that she fabricated passages in a memoir—including a story of ""rebuffing"" the comedian's advances. ",Apr 13,984824304729812992,28785486,177,155,13926300,0.296,0.095,0.905,0.0,490
490,@ABC,"Pres. Trump poised to pardon Scooter J. Libby, former chief of staff to Dick Cheney, sources tell @ABC. ",Apr 13,984819780984197120,28785486,18,40,13926300,0.0,0.175,0.691,0.134,491
491,@ABC,"Nikki Haley says there's a ""renewed effort to bring chemical weapons back into mainstream.""

""At some point, you have to do something. At some point, you have to say ‘enough.'"" ",Apr 13,984815009015484418,28785486,109,272,13926300,-0.4404,0.0,0.912,0.088,492
492,@ABC,"Massive storm system bringing heavy snow to Northern Plains, severe storms to South. ",Apr 13,984810299567083520,28785486,59,76,13926300,-0.3818,0.0,0.843,0.157,493
493,@ABC,ODD COUPLE: This dog and deer have a rollicking time playing outside together! ,Apr 13,984805772109467648,28785486,457,1865,13926300,-0.3664,0.105,0.701,0.194,494
494,@ABC,"Amid reports Pres. Trump is poised to pardon Scooter Libby, Kellyanne Conway says ""Many people think that Scooter Libby was a victim of a special counsel gone amok."" ",Apr 13,984801159176249344,28785486,184,325,13926300,0.5994,0.211,0.725,0.063,495
495,@ABC,"LIVE: U.N. Security Council meets at behest of Russia following suspected chemical weapons attack in Douma, Syria: ",Apr 13,984797941977272325,28785486,89,71,13926300,-0.6705,0.099,0.576,0.325,496
496,@ABC,"Colombia-based security firm develops bulletproof backpacks for children.

The backpacks are designed to look like any other back-to-school gear, but are built to withstand the impact of a bullet. ",Apr 13,984794702829547520,28785486,396,787,13926300,0.3506,0.11,0.89,0.0,497
497,@ABC,RT @ABCPolitics: NEW: @PressSec to hold on-camera press briefing at 2:30 p.m. today. ,Apr 13,984790829981208576,28785486,46,0,13926300,0.0,0.0,1.0,0.0,498
498,@ABC,"Arnold Schwarzenegger says he's good, but not great, following heart surgery. ",Apr 13,984789896773718017,28785486,50,164,13926300,-0.5409,0.112,0.633,0.255,499
499,@ABC,NEW: Michael Cohen seeking temporary restraining order in Manhattan federal court this morning to limit ability of prosecutors to review material seized this week in raid of his home and office. ,Apr 13,984785240416751617,28785486,137,236,13926300,0.3182,0.067,0.933,0.0,500
500,@ABC,"Two baby koalas – one abandoned by his mother, and the other born underweight – are finally released back into the wild after spending a year being nurtured back to health in the safety of a refuge in Australia. Good luck, Scirocco and Morton! ",Apr 13,984783834213507072,28785486,499,2383,13926300,0.8356,0.229,0.713,0.058,501
501,@ABC,IT'S A GIRL: Pink smoke fills the air as a father-to-be uses his Ford Mustang to reveal baby's gender with a massive colorful burnout. ,Apr 13,984779153563095040,28785486,260,1340,13926300,0.0,0.0,1.0,0.0,502
502,@ABC,"RT @GMA: ""Seeing him see the world and all these colors he didn't know existed is indescribable."" 

Young boy sees color for the first time…",Apr 13,984772334950240256,28785486,182,0,13926300,0.0,0.0,1.0,0.0,503
503,@ABC,Senate confirms nominee for EPA's No. 2 position amid controversy around agency's administrator Scott Pruitt. ,Apr 13,984770704414474240,28785486,22,23,13926300,-0.296,0.0,0.872,0.128,504
504,@ABC,"MORE: Pres. Trump calls former FBI Dir. James Comey an ""untruthful slime ball,"" saying it was his ""great honor to fire"" him. ",Apr 13,984769362719584258,28785486,63,140,13926300,0.7096,0.238,0.684,0.078,505
505,@ABC,Vice Pres. Mike Pence departs for South America trip in Pres. Trump's place while he focuses on potential military response to suspected chemical attack in Syria. ,Apr 13,984767184567193600,28785486,33,71,13926300,-0.6124,0.0,0.839,0.161,506
506,@ABC,"For the first time since being fired by President Trump, former FBI Director James @Comey sits down with @ABC’s @GStephanopoulos for an exclusive interview airing Sunday night at a special time, 10/9c on ABC. ",Apr 13,984766365801345026,28785486,108,207,13926300,-0.1027,0.106,0.804,0.09,507
507,@ABC,"JUST IN: Pres. Trump calls former FBI Dir. James Comey ""a proven LEAKER &amp; LIAR,"" calls for him to be prosecuted: ""He leaked CLASSIFIED information, for which he should be prosecuted."" ",Apr 13,984765351878692864,28785486,134,281,13926300,-0.5994,0.0,0.864,0.136,508
508,@ABC,"NEW: Prince Philip has left hospital after a hip replacement operation. 

Buckingham Palace says ""His Royal Highness would like to convey his appreciation for the messages of good wishes he has received."" ",Apr 13,984764158683074560,28785486,39,223,13926300,0.8519,0.262,0.738,0.0,509
509,@ABC,Topless protester who confronted Bill Cosby once saw him as a 'father figure.' ,Apr 13,984763427825573889,28785486,15,62,13926300,-0.2023,0.0,0.878,0.122,510
510,@ABC,RT @GStephanopoulos: First look at my interview with Former FBI Director @Comey – what he was thinking during those meetings with President…,Apr 13,984760242570481666,28785486,575,0,13926300,0.0,0.0,1.0,0.0,511
511,@ABC,NEW: Prince Harry and Meghan Markle choose Alexi Lubomirski to be the official photographer at their wedding. ,Apr 13,984759386966020096,28785486,45,143,13926300,0.0,0.0,1.0,0.0,512
512,@ABC,"Pres. Trump can trace so many of his headaches – from the appointment of a special counsel, right through this week’s raids on his lawyer’s home and office – to his fateful decision to fire Comey, writes @ABC's @rickklein. ",Apr 13,984758367565631489,28785486,55,168,13926300,0.0772,0.066,0.876,0.058,513
513,@ABC,Missouri governor's troubles could trickle down to state's competitive Senate contest. ,Apr 13,984756603323932672,28785486,20,60,13926300,-0.3182,0.108,0.701,0.191,514
514,@ABC,"Former FBI Director James Comey says President Trump asked him to investigate the salacious allegations from the so-called “dossier” to ""prove that it didn't happen” and said it would be ""terrible"" if his wife Melania Trump would believe them to be true. ",Apr 13,984753817794301952,28785486,145,281,13926300,0.4215,0.061,0.939,0.0,515
515,@ABC,"Republicans find Pres. Trump more believable than James Comey by 70-15%, while Democrats and liberals overwhelmingly find Comey more believable, new @ABC News/WaPo poll finds. ",Apr 13,984753563422347264,28785486,68,153,13926300,-0.128,0.0,0.945,0.055,516
516,@ABC,"After weeks of railing against online shopping giant Amazon, Pres. Trump signed an executive order Thursday creating a task force to study the US Postal System. ",Apr 13,984752574942318594,28785486,40,62,13926300,0.4404,0.135,0.865,0.0,517
517,@ABC,".@ABC News/WaPo poll: 51% say Pres. Trump’s alleged sexual misconduct is an important issue; 58% of women say so, compared to 44% of men. ",Apr 13,984752256032665601,28785486,145,271,13926300,0.2023,0.067,0.933,0.0,518
